Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label,binary_label,source_file
53,172,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,534883.720930233,23255.8139534884,57.3333333333,97.572195493,170,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,11627.9069767442,11627.9069767442,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,40,0,0,0,0,0,0,2,46,2,46,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
80,11759,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,170.08249,11759.0,0.0,11759,11759,11759,11759.0,0.0,11759,11759,0,0.0,0.0,0,0,0,0,0,0,40,0,170.08249,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
53,235,2,2,82,254,41,41,41.0,0.0,127,127,127.0,0.0,1429787.234,17021.2766,78.33333333,94.47927462,184,2,2,2.0,0.0,2,2,49,49.0,0.0,49,49,0,0,0,0,40,64,8510.638298,8510.638298,41,127,75.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,94.25,41.0,127.0,40,0,0,0,0,0,0,2,82,2,254,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv
53,48458,2,2,74,346,37,37,37.0,0.0,173,173,173.0,0.0,8667.299517,82.54570969,16152.66667,27973.77526,48454,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,41.27285484,41.27285484,37,173,91.4,74.49026782,5548.8,0,0,0,0,0,0,0,0,1,114.25,37.0,173.0,64,0,0,0,0,0,0,2,74,2,346,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Morning.pcap_ISCX.csv
49515,10464363,6,8,11613,56,5840,0,1935.5,2991.613996,20,0,7.0,5.656854249,1115.118044,1.337874078,804951.0,2756234.003,9969125,4,10500000,2092872.6,4432623.344,10000000,11,9992517,1427502.429,3766507.637,9969125,4,0,0,0,0,132,172,0.573374605,0.764499473,0,5840,778.3333333,2037.844508,4152810.238,0,0,0,0,1,1,0,0,1,833.9285714,1935.5,7.0,132,0,0,0,0,0,0,6,11613,8,56,229,256,4,20,45434.0,0.0,45434,45434,9969125.0,0.0,9969125,9969125,BENIGN,0,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
53,46995,1,1,59,124,59,59,59.0,0.0,124,124,124.0,0.0,3894.03128,42.55771891,46995.0,0.0,46995,46995,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21.27885945,21.27885945,59,124,80.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,121.0,59.0,124.0,32,0,0,0,0,0,0,1,59,1,124,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv
443,39933858,7,6,1266,2923,699,0,180.8571428571,262.7511043881,1400,0,487.1666666667,639.3463589219,104.89845484,0.3255382938,3327821.5,11459382.2034246,39716195,70,217663,36277.1666666667,35191.0430559634,91750,120,39901100,7980220.0,17769817.7370269,39767814,234,0,0,0,0,152,128,0.1752898505,0.1502484433,0,1400,299.2142857143,468.844107037,219814.796703297,0,0,0,1,0,0,0,0,0,322.2307692308,180.8571428571,487.1666666667,152,0,0,0,0,0,0,7,1266,6,2923,8192,29200,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
443,5052742,5,1,135,46,46,6,27.0,20.1246117975,46,46,46.0,0.0,35.8221338038,1.1874740487,1010548.4,2221633.00888632,4984619,4,5052742,1263185.5,2481114.88496798,4984619,4,0,0.0,0.0,0,0,1,0,0,0,100,20,0.9895617073,0.1979123415,6,46,32.4285714286,18.8667003197,355.9523809524,0,1,0,0,1,0,0,0,0,37.8333333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,258,360,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
80,43455,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,276.147739,46.02462317,43455.0,0.0,43455,43455,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23.01231159,23.01231159,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,11,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Morning.pcap_ISCX.csv
80,84698402,9,4,365,11595,365,0,40.55555556,121.6666667,11595,0,2898.75,5797.5,141.2069144,0.153485777,7058200.167,24100000.0,83700000,0,84700000,10600000.0,29500000.0,83700000,0,1581,527.0,556.182524,1112,5,0,0,0,0,304,136,0.106259384,0.047226393,0,11595,854.2857143,3092.919866,9566153.297,0,0,0,0,1,0,0,0,0,920.0,40.55555556,2898.75,304,0,0,0,0,0,0,9,365,4,11595,251,235,1,32,982.0,0.0,982,982,83700000.0,0.0,83700000,83700000,DoS Hulk,1,Wednesday-workingHours.pcap_ISCX.csv
443,117002261,72,68,2642,94848,610,0,36.69444444,131.7221402,3401,0,1394.823529,979.3576473,833.2317612,1.196558073,841742.8849,2736549.447,10000000,2,117000000,1647919.169,3671914.129,10000000,3,112000000,1668941.672,3742507.015,10000000,48,0,0,0,0,2564,2184,0.615372723,0.58118535,0,3401,691.4184397,965.4057634,932008.2879,0,0,0,1,0,0,0,0,0,696.3571429,36.69444444,1394.823529,2564,0,0,0,0,0,0,72,2642,68,94848,29200,136,7,32,135310.1667,391792.3732,1379418,22010,9614878.0,1402865.657,10000000,5160535,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
54290,44,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,272727.272727273,45454.5454545455,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,22727.2727272727,22727.2727272727,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
56841,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,985,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,48074,1,1,38,102,38,38,38.0,0.0,102,102,102.0,0.0,2912.17706,41.60252943,48074.0,0.0,48074,48074,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.80126472,20.80126472,38,102,59.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,89.0,38.0,102.0,32,0,0,0,0,0,0,1,38,1,102,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Morning.pcap_ISCX.csv
57087,52,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19230.76923,19230.76923,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,349,316,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
53,323924,1,1,52,96,52,52,52.0,0.0,96,96,96.0,0.0,456.8972969,6.174287796,323924.0,0.0,323924,323924,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,3.087143898,3.087143898,52,96,66.66666667,25.40341184,645.3333333,0,0,0,0,0,0,0,0,1,100.0,52.0,96.0,20,0,0,0,0,0,0,1,52,1,96,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
80,5624978,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.266683354,0.711113892,1874992.667,3247580.83,5624976,1,5624978,1874992.667,3247580.83,5624976,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.711113892,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2.0,0.0,2,2,5624976.0,0.0,5624976,5624976,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
53,24449,2,2,64,340,32,32,32.0,0.0,170,170,170.0,0.0,16524.19322,163.6058735,8149.666667,14071.48742,24398,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,64,81.80293673,81.80293673,32,170,87.2,75.58571294,5713.2,0,0,0,0,0,0,0,0,1,109.0,32.0,170.0,64,0,0,0,0,0,0,2,64,2,340,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
443,70406210,16,17,3782,4791,2896,0,236.375,719.8253376109,1448,0,281.8235294118,562.6090155799,121.7648272787,0.4687086551,2200194.0625,4201157.6082198,10025177,1,70388249,4692549.93333333,5172174.79967733,10048028,5,70383053,4398940.8125,5140109.63340096,10048328,1,0,0,0,0,520,540,0.2272526813,0.2414559738,0,2896,252.1470588235,625.6928345226,391491.523172906,0,0,0,1,0,0,0,0,1,259.7878787879,236.375,281.8235294118,520,0,0,0,0,0,0,16,3782,17,4791,29200,8162,4,32,40916.7142857143,47360.5233104333,148319,22772,10014547.4285714,24251.7550764006,10025177,9959984,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
53,153,2,2,72,146,36,36,36.0,0.0,73,73,73.0,0.0,1424836.601,26143.79085,51.0,83.13843876,147,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,13071.89542,13071.89542,36,73,50.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,63.5,36.0,73.0,40,0,0,0,0,0,0,2,72,2,146,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
53,325251,4,2,144,358,36,36,36.0,0.0,179,179,179.0,0.0,1543.423387,18.44729148,65050.2,126687.098,290028,3,35220,11740.0,20327.34828,35212,4,3,3.0,0.0,3,3,0,0,0,0,80,40,12.29819432,6.149097159,36,179,76.85714286,69.77685522,4868.809524,0,0,0,0,0,0,0,0,0,89.66666667,36.0,179.0,80,0,0,0,0,0,0,4,144,2,358,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,61243,2,2,66,258,33,33,33.0,0.0,129,129,129.0,0.0,5290.4005355714,65.3135868589,20414.3333333333,35313.636067861,61191,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,64,32.6567934295,32.6567934295,33,129,71.4,52.5813655205,2764.8,0,0,0,0,0,0,0,0,1,89.25,33.0,129.0,40,0,0,0,0,0,0,2,66,2,258,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
53,217,2,2,58,90,29,29,29.0,0.0,45,45,45.0,0.0,682027.6498,18433.17972,72.33333333,83.91861136,166,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,0,0,40,40,9216.589862,9216.589862,29,45,35.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,44.25,29.0,45.0,40,0,0,0,0,0,0,2,58,2,90,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,23692,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,7259.834543,168.8333615,7897.333333,13673.38643,23686,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,84.41668074,84.41668074,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,64,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,191,2,2,84,310,42,42,42.0,0.0,155,155,155.0,0.0,2062827.225,20942.40838,63.66666667,69.17610377,139,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,64,10471.20419,10471.20419,42,155,87.2,61.892649,3830.7,0,0,0,0,0,0,0,0,1,109.0,42.0,155.0,64,0,0,0,0,0,0,2,84,2,310,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,258488,2,2,78,134,39,39,39.0,0.0,67,67,67.0,0.0,820.1541271,15.47460617,86162.66667,149193.9508,258437,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,40,7.737303086,7.737303086,39,67,50.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,62.75,39.0,67.0,64,0,0,0,0,0,0,2,78,2,134,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
80,250153,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,46479.55451,27.98287448,41692.16667,97590.04994,240777,71,9110,4555.0,5908.584264,8733,377,250066,83355.33333,136403.7533,240777,195,0,0,0,0,72,92,11.99266049,15.99021399,0,10135,1453.375,3544.652026,12600000.0,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
13963,55,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,218181.8182,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,18181.81818,18181.81818,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,106,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
443,84570017,55,47,27897,43046,2242,0,507.2181818,729.2025754,2433,0,915.8723404,776.5774022,838.867042,1.206101212,837326.901,2433917.232,10000000,5,84600000,1566111.426,3180182.397,10100000,3164,84500000,1837344.543,3389096.475,10100000,48,0,0,0,0,1112,944,0.650348693,0.555752519,0,2433,688.7669903,774.3840589,599670.6707,0,0,0,1,0,0,0,0,0,695.5196078,507.2181818,915.8723404,1112,0,0,0,0,0,0,55,27897,47,43046,8192,64240,28,20,2512842.429,5067840.949,13600000,50766,9565356.429,1155618.907,10000000,6944707,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
53,23307,1,1,99,181,99,99,99.0,0.0,181,181,181.0,0.0,12013.55816,85.8111297,23307.0,0.0,23307,23307,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.90556485,42.90556485,99,181,126.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,189.5,99.0,181.0,20,0,0,0,0,0,0,1,99,1,181,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
443,116036048,21,17,1218,864,583,0,58.0,165.0854324,696,0,50.82352941,171.1593685,17.94270001,0.327484438,3136109.405,4583649.904,10000000,3,116000000,5801802.4,4897988.355,10100000,3,112000000,6983078.5,4843883.769,11000000,936,0,0,0,0,680,552,0.180978242,0.146506196,0,696,53.38461538,163.6106764,26768.45344,0,0,0,1,0,0,0,0,0,54.78947368,58.0,50.82352941,680,0,0,0,0,0,0,21,1218,17,864,29200,349,4,32,152530.3636,301944.1566,1041829,41905,10000000.0,16566.958,10000000,9960026,BENIGN,0,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
51988,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,62,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv
53,270,2,2,60,344,30,30,30.0,0.0,172,172,172.0,0.0,1496296.296,14814.81481,90.0,153.2873119,267,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,64,64,7407.407407,7407.407407,30,172,86.8,77.77660317,6049.2,0,0,0,0,0,0,0,0,1,108.5,30.0,172.0,64,0,0,0,0,0,0,2,60,2,344,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
53,108683,1,1,46,110,46,46,46.0,0.0,110,110,110.0,0.0,1435.367077,18.40214201,108683.0,0.0,108683,108683,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,9.201071005,9.201071005,46,110,67.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,101.0,46.0,110.0,20,0,0,0,0,0,0,1,46,1,110,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Morning.pcap_ISCX.csv
1218,57,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,140350.8772,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,17543.85965,17543.85965,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
17565,225,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,53333.33333,8888.888889,225.0,0.0,225,225,225,225.0,0.0,225,225,0,0.0,0.0,0,0,0,0,0,0,40,0,8888.888889,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,168,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
53,112655833,2,2,94,154,51,43,47.0,5.656854249,111,43,77.0,48.08326112,2.201395111,0.035506373,37600000.0,65000000.0,113000000,440,113000000,113000000.0,0.0,113000000,113000000,113000000,113000000.0,0.0,113000000,113000000,0,0,0,0,52,52,0.017753186,0.017753186,43,111,59.8,28.89982699,835.2,0,0,0,0,0,0,0,0,1,74.75,47.0,77.0,52,0,0,0,0,0,0,2,94,2,154,-1,-1,1,20,32357.0,0.0,32357,32357,113000000.0,0.0,113000000,113000000,BENIGN,0,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,197,2,2,68,324,34,34,34.0,0.0,162,162,162.0,0.0,1989847.716,20304.56853,65.66666667,107.6769861,190,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,10152.28426,10152.28426,34,162,85.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,106.5,34.0,162.0,40,0,0,0,0,0,0,2,68,2,324,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
53,235689,4,4,152,548,38,38,38.0,0.0,137,137,137.0,0.0,2970.0155713674,33.9430351013,33669.8571428571,65638.7000973983,172805,3,235463,78487.6666666667,135938.56425729,235456,3,173038,57679.3333333333,99858.5049824667,172986,4,0,0,0,0,80,80,16.9715175507,16.9715175507,38,137,82.0,52.1775813928,2722.5,0,0,0,0,0,0,0,0,1,92.25,38.0,137.0,80,0,0,0,0,0,0,4,152,4,548,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
53,222,2,2,68,428,34,34,34.0,0.0,214,214,214.0,0.0,2234234.234,18018.01802,74.0,122.9756073,216,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,9009.009009,9009.009009,34,214,106.0,98.59006035,9720.0,0,0,0,0,0,0,0,0,1,132.5,34.0,214.0,64,0,0,0,0,0,0,2,68,2,428,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
80,7341811,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.26894822,0.544824703,2447270.333,4237914.973,7340793,9,7341811,2447270.333,4237914.973,7340793,9,0,0.0,0.0,0,0,0,0,0,0,80,0,0.544824703,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1018.0,0.0,1018,1018,7340793.0,0.0,7340793,7340793,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
443,24266,4,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,206.0496167,6066.5,12011.96305,24084,1,24266,8088.666667,14008.24958,24264,1,0,0.0,0.0,0,0,0,0,0,0,80,44,164.8396934,41.20992335,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,80,0,0,0,0,0,0,4,0,1,0,0,972,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
51778,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,4171,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,31192,2,2,62,126,31,31,31.0,0.0,63,63,63.0,0.0,6027.1864580662,128.2380097461,10397.3333333333,18004.3795320287,31187,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,40,64,64.119004873,64.119004873,31,63,43.8,17.5271218402,307.2,0,0,0,0,0,0,0,0,1,54.75,31.0,63.0,40,0,0,0,0,0,0,2,62,2,126,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
53,168,2,2,88,150,44,44,44.0,0.0,75,75,75.0,0.0,1416666.66666667,23809.5238095238,56.0,91.7986928012,162,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,11904.7619047619,11904.7619047619,44,75,56.4,16.9793992827,288.3,0,0,0,0,0,0,0,0,1,70.5,44.0,75.0,64,0,0,0,0,0,0,2,88,2,150,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
80,98937719,6,6,398,11595,398,0,66.33333333,162.4828196,4344,0,1932.5,1754.831473,121.2176723,0.121288424,8994338.091,29800000.0,98800000,1,98800000,19800000.0,44200000.0,98800000,1,149450,29890.0,60204.12643,137190,17,0,0,0,0,200,200,0.060644212,0.060644212,0,4344,922.5384615,1497.189178,2241575.436,0,0,0,0,1,0,0,0,1,999.4166667,66.33333333,1932.5,200,0,0,0,0,0,0,6,398,6,11595,251,235,1,32,4.0,0.0,4,4,98800000.0,0.0,98800000,98800000,DoS Hulk,1,Wednesday-workingHours.pcap_ISCX.csv
443,115792977,19,16,1024,3296,517,0,53.89473684,135.9018824,2788,0,206.0,694.5774735,37.30796212,0.302263582,3405675.794,4725065.769,10000000,4,116000000,6432943.167,4786261.09,10000000,47,110000000,7347499.0,4580363.063,10000000,4,0,0,0,0,392,464,0.164085945,0.138177637,0,2788,120.0,471.6166724,222422.2857,0,0,0,1,0,0,0,0,0,123.4285714,53.89473684,206.0,392,0,0,0,0,0,0,19,1024,16,3296,8192,62,18,20,18399.25,11047.1188,53478,15039,9631011.583,1280609.619,10000000,5564574,BENIGN,0,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv
62234,89,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,202247.191,33707.86517,44.5,61.51828996,88,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,20,40,11235.95506,22471.91011,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,389,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
