example_id,base_context_id,sample_id,ids_label,model_prediction,model_confidence,confidence_band,task_type,difficulty,provenance_type,has_real_shap,has_cve,source_file,review_status,reviewer_decision,reviewer_notes
trustsecai-gold-v1-00606,evx-web_attack___sql_injection-1448660,1448660,Web Attack - Sql Injection,ATTACK,0.9985442161560059,high,soc_incident_assessment,medium,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00607,evx-web_attack___sql_injection-1448660,1448660,Web Attack - Sql Injection,ATTACK,0.9985442161560059,high,attack_mapping,hard,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00608,evx-web_attack___sql_injection-1448660,1448660,Web Attack - Sql Injection,ATTACK,0.9985442161560059,high,mitigation_detection,expert,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00609,evx-web_attack___sql_injection-1448660,1448660,Web Attack - Sql Injection,ATTACK,0.9985442161560059,high,soc_incident_assessment,easy,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00611,evx-web_attack___sql_injection-1449396,1449396,Web Attack - Sql Injection,ATTACK,0.9882329106330872,high,soc_incident_assessment,hard,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00613,evx-web_attack___sql_injection-1449396,1449396,Web Attack - Sql Injection,ATTACK,0.9882329106330872,high,multi_turn_analyst_interaction,easy,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00616,evx-web_attack___sql_injection-1449396,1449396,Web Attack - Sql Injection,ATTACK,0.9882329106330872,high,attack_mapping,expert,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00617,evx-web_attack___sql_injection-1449437,1449437,Web Attack - Sql Injection,ATTACK,0.9974913597106934,high,executive_summary,easy,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00618,evx-web_attack___sql_injection-1449437,1449437,Web Attack - Sql Injection,ATTACK,0.9974913597106934,high,threat_hunting_followup,medium,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00619,evx-web_attack___sql_injection-1449437,1449437,Web Attack - Sql Injection,ATTACK,0.9974913597106934,high,attack_mapping,hard,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00620,evx-web_attack___sql_injection-1449437,1449437,Web Attack - Sql Injection,ATTACK,0.9974913597106934,high,uncertainty_evidence_gap,expert,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00621,evx-web_attack___sql_injection-1449437,1449437,Web Attack - Sql Injection,ATTACK,0.9974913597106934,high,vulnerability_context,easy,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00622,evx-web_attack___sql_injection-1449437,1449437,Web Attack - Sql Injection,ATTACK,0.9974913597106934,high,soc_incident_assessment,medium,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00624,evx-web_attack___sql_injection-1449455,1449455,Web Attack - Sql Injection,ATTACK,0.9786247611045837,high,threat_hunting_followup,expert,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00625,evx-web_attack___sql_injection-1449455,1449455,Web Attack - Sql Injection,ATTACK,0.9786247611045837,high,soc_incident_assessment,easy,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00626,evx-web_attack___sql_injection-1449455,1449455,Web Attack - Sql Injection,ATTACK,0.9786247611045837,high,uncertainty_evidence_gap,medium,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00627,evx-web_attack___sql_injection-1449455,1449455,Web Attack - Sql Injection,ATTACK,0.9786247611045837,high,attack_mapping,hard,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00628,evx-web_attack___sql_injection-1449455,1449455,Web Attack - Sql Injection,ATTACK,0.9786247611045837,high,executive_summary,expert,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00630,evx-web_attack___sql_injection-1449455,1449455,Web Attack - Sql Injection,ATTACK,0.9786247611045837,high,mitigation_detection,medium,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00631,evx-web_attack___sql_injection-1449559,1449559,Web Attack - Sql Injection,ATTACK,0.9642011523246765,high,soc_incident_assessment,hard,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00652,evx-web_attack___sql_injection-1450159,1450159,Web Attack - Sql Injection,ATTACK,0.9987888932228088,high,soc_incident_assessment,expert,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00653,evx-web_attack___sql_injection-1450159,1450159,Web Attack - Sql Injection,ATTACK,0.9987888932228088,high,threat_hunting_followup,easy,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00634,evx-web_attack___sql_injection-1449559,1449559,Web Attack - Sql Injection,ATTACK,0.9642011523246765,high,multi_turn_analyst_interaction,medium,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00636,evx-web_attack___sql_injection-1449559,1449559,Web Attack - Sql Injection,ATTACK,0.9642011523246765,high,vulnerability_context,expert,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00637,evx-web_attack___sql_injection-1449559,1449559,Web Attack - Sql Injection,ATTACK,0.9642011523246765,high,executive_summary,easy,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00638,evx-web_attack___sql_injection-1449836,1449836,Web Attack - Sql Injection,ATTACK,0.9862555265426636,high,soc_incident_assessment,medium,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00639,evx-web_attack___sql_injection-1449836,1449836,Web Attack - Sql Injection,ATTACK,0.9862555265426636,high,uncertainty_evidence_gap,hard,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00641,evx-web_attack___sql_injection-1449836,1449836,Web Attack - Sql Injection,ATTACK,0.9862555265426636,high,multi_turn_analyst_interaction,easy,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00643,evx-web_attack___sql_injection-1449836,1449836,Web Attack - Sql Injection,ATTACK,0.9862555265426636,high,vulnerability_context,hard,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00656,evx-web_attack___sql_injection-1450159,1450159,Web Attack - Sql Injection,ATTACK,0.9987888932228088,high,attack_mapping,expert,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00646,evx-web_attack___sql_injection-1449915,1449915,Web Attack - Sql Injection,ATTACK,0.9943351149559021,high,multi_turn_analyst_interaction,medium,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00648,evx-web_attack___sql_injection-1449915,1449915,Web Attack - Sql Injection,ATTACK,0.9943351149559021,high,soc_incident_assessment,expert,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00650,evx-web_attack___sql_injection-1449915,1449915,Web Attack - Sql Injection,ATTACK,0.9943351149559021,high,vulnerability_context,medium,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00651,evx-web_attack___sql_injection-1449915,1449915,Web Attack - Sql Injection,ATTACK,0.9943351149559021,high,executive_summary,hard,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00657,evx-web_attack___sql_injection-1450159,1450159,Web Attack - Sql Injection,ATTACK,0.9987888932228088,high,vulnerability_context,easy,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00658,evx-web_attack___sql_injection-1450159,1450159,Web Attack - Sql Injection,ATTACK,0.9987888932228088,high,executive_summary,medium,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00659,evx-web_attack___sql_injection-1450168,1450168,Web Attack - Sql Injection,ATTACK,0.921262264251709,high,executive_summary,hard,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00660,evx-web_attack___sql_injection-1450168,1450168,Web Attack - Sql Injection,ATTACK,0.921262264251709,high,vulnerability_context,expert,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00661,evx-web_attack___sql_injection-1450168,1450168,Web Attack - Sql Injection,ATTACK,0.921262264251709,high,multi_turn_analyst_interaction,easy,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00662,evx-web_attack___sql_injection-1450168,1450168,Web Attack - Sql Injection,ATTACK,0.921262264251709,high,soc_incident_assessment,medium,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00663,evx-web_attack___sql_injection-1450168,1450168,Web Attack - Sql Injection,ATTACK,0.921262264251709,high,threat_hunting_followup,hard,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00664,evx-web_attack___sql_injection-1450168,1450168,Web Attack - Sql Injection,ATTACK,0.921262264251709,high,soc_incident_assessment,expert,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00665,evx-web_attack___sql_injection-1450168,1450168,Web Attack - Sql Injection,ATTACK,0.921262264251709,high,attack_mapping,easy,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00669,evx-web_attack___sql_injection-1450208,1450208,Web Attack - Sql Injection,ATTACK,0.9976116418838501,high,soc_incident_assessment,easy,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00670,evx-web_attack___sql_injection-1450208,1450208,Web Attack - Sql Injection,ATTACK,0.9976116418838501,high,attack_mapping,medium,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00671,evx-web_attack___sql_injection-1450208,1450208,Web Attack - Sql Injection,ATTACK,0.9976116418838501,high,multi_turn_analyst_interaction,hard,direct,True,False,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00673,evx-ftp_patator-1531930,1531930,FTP-Patator,ATTACK,0.9999914169311523,high,vulnerability_context,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00674,evx-ftp_patator-1531930,1531930,FTP-Patator,ATTACK,0.9999914169311523,high,executive_summary,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00675,evx-ftp_patator-1531930,1531930,FTP-Patator,ATTACK,0.9999914169311523,high,multi_turn_analyst_interaction,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00676,evx-ftp_patator-1531930,1531930,FTP-Patator,ATTACK,0.9999914169311523,high,threat_hunting_followup,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00677,evx-ftp_patator-1531930,1531930,FTP-Patator,ATTACK,0.9999914169311523,high,mitigation_detection,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00678,evx-ftp_patator-1531930,1531930,FTP-Patator,ATTACK,0.9999914169311523,high,attack_mapping,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00679,evx-ftp_patator-1531930,1531930,FTP-Patator,ATTACK,0.9999914169311523,high,uncertainty_evidence_gap,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00680,evx-ftp_patator-1535480,1535480,FTP-Patator,ATTACK,0.9999862909317017,high,executive_summary,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00681,evx-ftp_patator-1535480,1535480,FTP-Patator,ATTACK,0.9999862909317017,high,threat_hunting_followup,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00694,evx-ftp_patator-1541148,1541148,FTP-Patator,ATTACK,0.9999902248382568,high,soc_incident_assessment,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00683,evx-ftp_patator-1535480,1535480,FTP-Patator,ATTACK,0.9999862909317017,high,uncertainty_evidence_gap,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00684,evx-ftp_patator-1535480,1535480,FTP-Patator,ATTACK,0.9999862909317017,high,vulnerability_context,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00705,evx-ftp_patator-1541323,1541323,FTP-Patator,ATTACK,0.9999768733978271,high,mitigation_detection,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00686,evx-ftp_patator-1535480,1535480,FTP-Patator,ATTACK,0.9999862909317017,high,multi_turn_analyst_interaction,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00687,evx-ftp_patator-1537648,1537648,FTP-Patator,ATTACK,0.9999886751174927,high,executive_summary,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00816,evx-ftp_patator-1569520,1569520,FTP-Patator,ATTACK,0.9999865293502808,high,mitigation_detection,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00721,evx-ftp_patator-1542760,1542760,FTP-Patator,ATTACK,0.9999877214431763,high,vulnerability_context,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00690,evx-ftp_patator-1537648,1537648,FTP-Patator,ATTACK,0.9999886751174927,high,attack_mapping,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00691,evx-ftp_patator-1537648,1537648,FTP-Patator,ATTACK,0.9999886751174927,high,uncertainty_evidence_gap,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00752,evx-ftp_patator-1554773,1554773,FTP-Patator,ATTACK,0.9999889135360718,high,threat_hunting_followup,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00693,evx-ftp_patator-1537648,1537648,FTP-Patator,ATTACK,0.9999886751174927,high,multi_turn_analyst_interaction,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00695,evx-ftp_patator-1541148,1541148,FTP-Patator,ATTACK,0.9999902248382568,high,mitigation_detection,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00712,evx-ftp_patator-1542606,1542606,FTP-Patator,ATTACK,0.9999916553497314,high,attack_mapping,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00697,evx-ftp_patator-1541148,1541148,FTP-Patator,ATTACK,0.9999902248382568,high,multi_turn_analyst_interaction,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00726,evx-ftp_patator-1546250,1546250,FTP-Patator,ATTACK,0.999992847442627,high,executive_summary,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00763,evx-ftp_patator-1554877,1554877,FTP-Patator,ATTACK,0.9999916553497314,high,vulnerability_context,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00700,evx-ftp_patator-1541148,1541148,FTP-Patator,ATTACK,0.9999902248382568,high,uncertainty_evidence_gap,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00701,evx-ftp_patator-1541323,1541323,FTP-Patator,ATTACK,0.9999768733978271,high,soc_incident_assessment,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00831,evx-ftp_patator-1576694,1576694,FTP-Patator,ATTACK,0.999984622001648,high,executive_summary,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00704,evx-ftp_patator-1541323,1541323,FTP-Patator,ATTACK,0.9999768733978271,high,threat_hunting_followup,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00706,evx-ftp_patator-1541323,1541323,FTP-Patator,ATTACK,0.9999768733978271,high,uncertainty_evidence_gap,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00723,evx-ftp_patator-1546250,1546250,FTP-Patator,ATTACK,0.999992847442627,high,multi_turn_analyst_interaction,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00709,evx-ftp_patator-1542606,1542606,FTP-Patator,ATTACK,0.9999916553497314,high,uncertainty_evidence_gap,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00710,evx-ftp_patator-1542606,1542606,FTP-Patator,ATTACK,0.9999916553497314,high,vulnerability_context,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00711,evx-ftp_patator-1542606,1542606,FTP-Patator,ATTACK,0.9999916553497314,high,soc_incident_assessment,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00718,evx-ftp_patator-1542760,1542760,FTP-Patator,ATTACK,0.9999877214431763,high,uncertainty_evidence_gap,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00811,evx-ftp_patator-1562929,1562929,FTP-Patator,ATTACK,0.9999809265136719,high,mitigation_detection,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00720,evx-ftp_patator-1542760,1542760,FTP-Patator,ATTACK,0.9999877214431763,high,soc_incident_assessment,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00722,evx-ftp_patator-1546250,1546250,FTP-Patator,ATTACK,0.999992847442627,high,threat_hunting_followup,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00759,evx-ftp_patator-1554877,1554877,FTP-Patator,ATTACK,0.9999916553497314,high,attack_mapping,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00728,evx-ftp_patator-1546250,1546250,FTP-Patator,ATTACK,0.999992847442627,high,soc_incident_assessment,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00741,evx-ftp_patator-1554140,1554140,FTP-Patator,ATTACK,0.9999889135360718,high,threat_hunting_followup,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00810,evx-ftp_patator-1562929,1562929,FTP-Patator,ATTACK,0.9999809265136719,high,executive_summary,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00835,evx-ftp_patator-1577095,1577095,FTP-Patator,ATTACK,0.9999868869781494,high,attack_mapping,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00742,evx-ftp_patator-1554140,1554140,FTP-Patator,ATTACK,0.9999889135360718,high,soc_incident_assessment,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00819,evx-ftp_patator-1569520,1569520,FTP-Patator,ATTACK,0.9999865293502808,high,vulnerability_context,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00836,evx-ftp_patator-1577095,1577095,FTP-Patator,ATTACK,0.9999868869781494,high,executive_summary,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00738,evx-ftp_patator-1554140,1554140,FTP-Patator,ATTACK,0.9999889135360718,high,mitigation_detection,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00779,evx-ftp_patator-1557969,1557969,FTP-Patator,ATTACK,0.9999889135360718,high,soc_incident_assessment,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00756,evx-ftp_patator-1554773,1554773,FTP-Patator,ATTACK,0.9999889135360718,high,uncertainty_evidence_gap,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00782,evx-ftp_patator-1557969,1557969,FTP-Patator,ATTACK,0.9999889135360718,high,threat_hunting_followup,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00749,evx-ftp_patator-1554171,1554171,FTP-Patator,ATTACK,0.9999812841415405,high,mitigation_detection,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00751,evx-ftp_patator-1554773,1554773,FTP-Patator,ATTACK,0.9999889135360718,high,multi_turn_analyst_interaction,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00789,evx-ftp_patator-1558942,1558942,FTP-Patator,ATTACK,0.9999871253967285,high,attack_mapping,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00760,evx-ftp_patator-1554877,1554877,FTP-Patator,ATTACK,0.9999916553497314,high,multi_turn_analyst_interaction,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00764,evx-ftp_patator-1557083,1557083,FTP-Patator,ATTACK,0.9999884366989136,high,executive_summary,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00765,evx-ftp_patator-1557083,1557083,FTP-Patator,ATTACK,0.9999884366989136,high,soc_incident_assessment,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00766,evx-ftp_patator-1557083,1557083,FTP-Patator,ATTACK,0.9999884366989136,high,multi_turn_analyst_interaction,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00767,evx-ftp_patator-1557083,1557083,FTP-Patator,ATTACK,0.9999884366989136,high,vulnerability_context,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00768,evx-ftp_patator-1557083,1557083,FTP-Patator,ATTACK,0.9999884366989136,high,threat_hunting_followup,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00797,evx-ftp_patator-1560973,1560973,FTP-Patator,ATTACK,0.9999896287918091,high,uncertainty_evidence_gap,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00770,evx-ftp_patator-1557083,1557083,FTP-Patator,ATTACK,0.9999884366989136,high,mitigation_detection,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
